Date,Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
2013-08-08,CULEX RESTUANS,89,T159,41.732984,-87.649642,8,9,0
2013-08-08,CULEX PIPIENS,89,T159,41.732984,-87.649642,8,1,0
2013-08-08,CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,17,1
2013-08-08,CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,9,18,0
2013-08-08,CULEX PIPIENS,58,T028,41.986921,-87.689778,9,37,0
2013-08-08,CULEX PIPIENS/RESTUANS,50,T031,41.801498,-87.763416,9,3,0
2013-08-08,CULEX RESTUANS,50,T031,41.801498,-87.763416,9,1,0
2013-08-08,CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,9,24,0
2013-08-08,CULEX RESTUANS,14,T033,41.906638,-87.701431,9,1,0
2013-08-08,CULEX PIPIENS/RESTUANS,10,T089,41.723195,-87.64997,5,4,0
2013-08-08,CULEX RESTUANS,10,T089,41.723195,-87.64997,5,4,1
2013-08-08,CULEX PIPIENS/RESTUANS,11,T090,41.868077,-87.666901,9,21,0
2013-08-08,CULEX RESTUANS,11,T090,41.868077,-87.666901,9,3,0
2013-08-08,CULEX PIPIENS,11,T090,41.868077,-87.666901,9,4,0
2013-08-08,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.724608,8,46,0
2013-08-08,CULEX RESTUANS,42,T135,41.662014,-87.724608,8,14,0
2013-08-08,CULEX PIPIENS,42,T135,41.662014,-87.724608,8,1,0
2013-08-08,CULEX RESTUANS,43,T145,41.878114,-87.629798,3,3,0
2013-08-08,CULEX PIPIENS,28,T147,41.932094,-87.700117,8,5,0
2013-08-08,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,8,37,1
2013-08-08,CULEX RESTUANS,70,T151,41.916265,-87.800515,8,3,0
2013-08-08,CULEX PIPIENS,70,T151,41.916265,-87.800515,8,42,0
2013-08-08,CULEX PIPIENS,25,T152,41.846075,-87.716277,9,3,0
2013-08-08,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,48,1
2013-08-08,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,50,1
2013-08-08,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,28,0
2013-08-08,CULEX RESTUANS,35,T158,41.682587,-87.707973,9,12,0
2013-08-08,CULEX PIPIENS,35,T158,41.682587,-87.707973,9,16,0
2013-08-08,CULEX PIPIENS/RESTUANS,45,T220,41.963976,-87.69181,9,2,0
2013-08-08,CULEX PIPIENS,45,T220,41.963976,-87.69181,9,7,0
2013-08-08,CULEX PIPIENS/RESTUANS,46,T003,41.964242,-87.757639,8,28,1
2013-08-08,CULEX PIPIENS/RESTUANS,70,T008,42.008314,-87.777921,9,46,0
2013-08-08,CULEX PIPIENS/RESTUANS,70,T008,42.008314,-87.777921,9,37,0
2013-08-08,CULEX RESTUANS,70,T008,42.008314,-87.777921,9,21,0
2013-08-08,CULEX PIPIENS,70,T008,42.008314,-87.777921,9,23,0
2013-08-08,CULEX PIPIENS,70,T008,42.008314,-87.777921,9,38,0
2013-08-08,CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,8,33,0
2013-08-08,CULEX PIPIENS,61,T012,41.991429,-87.747113,8,23,0
2013-08-08,CULEX PIPIENS/RESTUANS,30,T043,41.857402,-87.694991,8,8,0
2013-08-08,CULEX PIPIENS,30,T043,41.857402,-87.694991,8,2,0
2013-08-08,CULEX PIPIENS/RESTUANS,11,T047,41.868142,-87.696269,9,2,0
2013-08-08,CULEX RESTUANS,11,T047,41.868142,-87.696269,9,8,0
2013-08-08,CULEX PIPIENS/RESTUANS,61,T013,41.923738,-87.785288,9,36,1
2013-08-08,CULEX PIPIENS/RESTUANS,61,T013,41.923738,-87.785288,9,43,0
2013-08-08,CULEX RESTUANS,61,T013,41.923738,-87.785288,9,17,0
2013-08-08,CULEX PIPIENS,61,T013,41.923738,-87.785288,9,45,1
2013-08-08,CULEX PIPIENS/RESTUANS,12,T018,42.010412,-87.66214,8,1,0
2013-08-08,CULEX PIPIENS/RESTUANS,10,T030,41.89923,-87.716788,9,50,1
2013-08-08,CULEX RESTUANS,10,T030,41.89923,-87.716788,9,6,0
2013-08-08,CULEX PIPIENS,10,T030,41.89923,-87.716788,9,27,0
2013-08-08,CULEX PIPIENS/RESTUANS,60,T017,41.960616,-87.777189,9,16,0
2013-08-08,CULEX PIPIENS/RESTUANS,33,T095,41.704336,-87.703736,8,3,0
2013-08-08,CULEX RESTUANS,33,T095,41.704336,-87.703736,8,3,0
2013-08-08,CULEX PIPIENS/RESTUANS,17,T039,41.911824,-87.726737,9,24,0
2013-08-08,CULEX RESTUANS,17,T039,41.911824,-87.726737,9,1,0
2013-08-08,CULEX PIPIENS/RESTUANS,22,T061,41.801179,-87.679447,8,48,1
2013-08-08,CULEX RESTUANS,22,T061,41.801179,-87.679447,8,24,0
2013-08-08,CULEX PIPIENS,22,T061,41.801179,-87.679447,8,2,0
2013-08-08,CULEX PIPIENS/RESTUANS,35,T062,41.800737,-87.71188,8,21,0
2013-08-08,CULEX RESTUANS,35,T062,41.800737,-87.71188,8,13,0
2013-08-08,CULEX PIPIENS/RESTUANS,52,T065,41.778297,-87.752411,9,11,1
2013-08-08,CULEX RESTUANS,52,T065,41.778297,-87.752411,9,5,0
2013-08-08,CULEX PIPIENS,52,T065,41.778297,-87.752411,9,1,1
2013-08-08,CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,50,0
2013-08-08,CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,46,1
2013-08-08,CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,31,0
2013-08-08,CULEX RESTUANS,67,T066,41.77166,-87.703047,8,27,0
2013-08-08,CULEX PIPIENS/RESTUANS,22,T069,41.768388,-87.678649,8,17,0
2013-08-08,CULEX RESTUANS,22,T069,41.768388,-87.678649,8,3,0
2013-08-08,CULEX PIPIENS,22,T069,41.768388,-87.678649,8,6,0
2013-08-08,CULEX PIPIENS/RESTUANS,10,T073,41.773215,-87.60088,8,1,0
2013-08-08,CULEX RESTUANS,10,T073,41.773215,-87.60088,8,2,0
2013-08-08,CULEX PIPIENS/RESTUANS,39,T074,41.822536,-87.666343,9,17,0
2013-08-08,CULEX RESTUANS,39,T074,41.822536,-87.666343,9,5,0
2013-08-08,CULEX PIPIENS,39,T074,41.822536,-87.666343,9,2,0
2013-08-08,CULEX RESTUANS,64,T077,41.778748,-87.586427,8,1,0
2013-08-08,CULEX PIPIENS/RESTUANS,71,T079,41.766202,-87.562889,9,2,0
2013-08-08,CULEX RESTUANS,71,T079,41.766202,-87.562889,9,2,0
2013-08-08,CULEX PIPIENS/RESTUANS,77,T080,41.754676,-87.612922,9,24,1
2013-08-08,CULEX RESTUANS,77,T080,41.754676,-87.612922,9,6,0
2013-08-08,CULEX PIPIENS,77,T080,41.754676,-87.612922,9,5,0
2013-08-08,CULEX PIPIENS/RESTUANS,50,T082,41.803423,-87.642984,8,18,0
2013-08-08,CULEX RESTUANS,50,T082,41.803423,-87.642984,8,5,0
2013-08-08,CULEX PIPIENS,50,T082,41.803423,-87.642984,8,2,1
2013-08-08,CULEX PIPIENS/RESTUANS,79,T083,41.754292,-87.590773,9,45,0
2013-08-08,CULEX RESTUANS,79,T083,41.754292,-87.590773,9,4,0
2013-08-08,CULEX PIPIENS/RESTUANS,52,T114,41.798697,-87.736812,8,28,0
2013-08-08,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,9,0
2013-08-08,CULEX PIPIENS,52,T114,41.798697,-87.736812,8,2,0
2013-08-08,CULEX PIPIENS/RESTUANS,63,T155,41.776156,-87.778927,9,20,1
2013-08-08,CULEX RESTUANS,63,T155,41.776156,-87.778927,9,8,0
2013-08-08,CULEX PIPIENS/RESTUANS,37,T063,41.82561,-87.726549,9,4,0
2013-08-08,CULEX RESTUANS,37,T063,41.82561,-87.726549,9,3,0
2013-08-08,CULEX PIPIENS/RESTUANS,12,T115,41.673408,-87.599862,5,50,1
2013-08-08,CULEX PIPIENS/RESTUANS,12,T115,41.673408,-87.599862,5,26,0
2013-08-08,CULEX RESTUANS,12,T115,41.673408,-87.599862,5,16,0
2013-08-08,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,4,0
2013-08-08,CULEX RESTUANS,10,T138,41.726465,-87.585413,5,6,0
2013-08-08,CULEX PIPIENS,10,T138,41.726465,-87.585413,5,17,0
2013-08-08,CULEX PIPIENS/RESTUANS,13,T209,41.740641,-87.546587,5,37,0
2013-08-08,CULEX RESTUANS,13,T209,41.740641,-87.546587,5,3,0
2013-08-08,CULEX PIPIENS,13,T209,41.740641,-87.546587,5,8,0
2013-08-08,CULEX PIPIENS/RESTUANS,37,T212,41.680946,-87.535198,8,9,0
2013-08-08,CULEX RESTUANS,37,T212,41.680946,-87.535198,8,4,0
2013-08-08,CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.565666,8,26,0
2013-08-08,CULEX RESTUANS,24,T128,41.704572,-87.565666,8,7,0
2013-08-08,CULEX PIPIENS,24,T128,41.704572,-87.565666,8,2,0
2013-08-08,CULEX PIPIENS/RESTUANS,89,T099,41.733643,-87.55551,8,2,0
2013-08-08,CULEX RESTUANS,89,T099,41.733643,-87.55551,8,1,0
2013-08-08,CULEX PIPIENS/RESTUANS,10,T102,41.750498,-87.605294,5,7,0
2013-08-08,CULEX RESTUANS,10,T102,41.750498,-87.605294,5,2,0
2013-08-08,CULEX PIPIENS/RESTUANS,58,T027,41.984809,-87.728492,8,45,0
2013-08-08,CULEX PIPIENS,58,T027,41.984809,-87.728492,8,16,1
2013-08-08,CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.538693,8,50,0
2013-08-08,CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.538693,8,18,0
2013-08-08,CULEX RESTUANS,40,T221,41.659112,-87.538693,8,11,0
2013-08-08,CULEX PIPIENS,40,T221,41.659112,-87.538693,8,36,0
2013-08-08,CULEX PIPIENS/RESTUANS,91,T009,41.992478,-87.862995,8,20,0
2013-08-08,CULEX PIPIENS/RESTUANS,91,T009,41.992478,-87.862995,8,50,0
2013-08-08,CULEX PIPIENS,91,T009,41.992478,-87.862995,8,38,1
2013-08-08,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,11,0
2013-08-08,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,34,0
2013-08-08,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,24,0
2013-08-08,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,6,0
2013-08-08,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,35,0
2013-08-08,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,4,0
2013-08-08,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,20,1
2013-08-08,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,21,1
2013-08-08,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,6,0
2013-08-08,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,2,0
2013-08-08,CULEX PIPIENS,10,T903,41.957799,-87.930995,5,3,0
2013-08-08,CULEX PIPIENS/RESTUANS,48,T222,41.925198,-87.746381,8,7,0
2013-08-08,CULEX RESTUANS,48,T222,41.925198,-87.746381,8,2,0
2013-08-08,CULEX PIPIENS/RESTUANS,51,T223,41.973845,-87.805059,9,41,1
2013-08-08,CULEX PIPIENS/RESTUANS,82,T225,41.743402,-87.731435,8,50,0
2013-08-08,CULEX PIPIENS/RESTUANS,82,T225,41.743402,-87.731435,8,44,0
2013-08-08,CULEX RESTUANS,82,T225,41.743402,-87.731435,8,27,1
2013-08-08,CULEX PIPIENS/RESTUANS,65,T227,41.728495,-87.600963,5,7,0
2013-08-08,CULEX RESTUANS,65,T227,41.728495,-87.600963,5,5,1
2013-08-08,CULEX PIPIENS,65,T227,41.728495,-87.600963,5,6,0
2013-08-08,CULEX PIPIENS/RESTUANS,17,T224,41.947227,-87.671457,9,4,0
2013-08-08,CULEX RESTUANS,17,T224,41.947227,-87.671457,9,1,0
2013-08-08,CULEX PIPIENS/RESTUANS,90,T226,41.793818,-87.654234,5,30,1
2013-08-08,CULEX RESTUANS,90,T226,41.793818,-87.654234,5,10,0
2013-08-08,CULEX PIPIENS,90,T226,41.793818,-87.654234,5,5,1
2013-08-08,CULEX PIPIENS/RESTUANS,13,T230,41.904194,-87.756155,9,21,1
2013-08-08,CULEX RESTUANS,13,T230,41.904194,-87.756155,9,2,1
2013-08-08,CULEX PIPIENS,13,T230,41.904194,-87.756155,9,8,1
2013-08-08,CULEX RESTUANS,39,T228,41.951866,-87.725057,8,1,0
2013-08-08,CULEX PIPIENS,39,T228,41.951866,-87.725057,8,24,0
2013-08-08,CULEX PIPIENS,51,T035,41.763733,-87.742302,8,7,0
2013-08-08,CULEX PIPIENS/RESTUANS,58,T231,41.98728,-87.666066,8,42,0
2013-08-08,CULEX PIPIENS/RESTUANS,17,T232,41.912563,-87.668055,9,8,0
2013-08-08,CULEX RESTUANS,17,T232,41.912563,-87.668055,9,6,0
2013-08-08,CULEX PIPIENS/RESTUANS,71,T233,42.009876,-87.807277,9,50,1
2013-08-08,CULEX PIPIENS/RESTUANS,71,T233,42.009876,-87.807277,9,45,0
2013-08-08,CULEX PIPIENS,71,T233,42.009876,-87.807277,9,50,0
2013-08-08,CULEX PIPIENS/RESTUANS,42,T235,41.776428,-87.627096,8,13,0
2013-08-08,CULEX RESTUANS,42,T235,41.776428,-87.627096,8,9,0
2013-08-08,CULEX PIPIENS,42,T235,41.776428,-87.627096,8,12,0
2013-08-08,CULEX PIPIENS/RESTUANS,62,T236,41.994679,-87.770899,8,32,0
2013-08-08,CULEX PIPIENS,62,T236,41.994679,-87.770899,8,11,0
2013-08-08,CULEX PIPIENS/RESTUANS,21,T054C,41.925652,-87.63359,8,47,0
2013-08-15,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,6,0
2013-08-15,CULEX RESTUANS,41,T002,41.95469,-87.800991,9,1,0
2013-08-15,CULEX PIPIENS,41,T002,41.95469,-87.800991,9,4,0
2013-08-15,CULEX PIPIENS/RESTUANS,25,T046,41.891118,-87.654491,8,10,0
2013-08-15,CULEX PIPIENS,25,T046,41.891118,-87.654491,8,1,0
2013-08-15,CULEX PIPIENS/RESTUANS,11,T048,41.867108,-87.654224,8,14,0
2013-08-15,CULEX PIPIENS,11,T048,41.867108,-87.654224,8,39,0
2013-08-15,CULEX PIPIENS,11,T049,41.896282,-87.655232,8,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,8,0
2013-08-15,CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,3,0
2013-08-15,CULEX PIPIENS,22,T054,41.921965,-87.632085,8,2,0
2013-08-15,CULEX PIPIENS,17,T094,41.720848,-87.666014,9,8,1
2013-08-15,CULEX PIPIENS/RESTUANS,89,T159,41.732984,-87.649642,8,33,0
2013-08-15,CULEX RESTUANS,89,T159,41.732984,-87.649642,8,4,0
2013-08-15,CULEX PIPIENS,89,T159,41.732984,-87.649642,8,7,0
2013-08-15,CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,2,0
2013-08-15,CULEX RESTUANS,36,T011,41.944869,-87.832763,8,13,0
2013-08-15,CULEX PIPIENS,36,T011,41.944869,-87.832763,8,8,0
2013-08-15,CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,9,18,0
2013-08-15,CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,9,50,0
2013-08-15,CULEX RESTUANS,58,T028,41.986921,-87.689778,9,24,1
2013-08-15,CULEX PIPIENS,58,T028,41.986921,-87.689778,9,47,1
2013-08-15,CULEX PIPIENS/RESTUANS,50,T031,41.801498,-87.763416,9,4,0
2013-08-15,CULEX PIPIENS,50,T031,41.801498,-87.763416,9,3,0
2013-08-15,CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,9,18,0
2013-08-15,CULEX RESTUANS,14,T033,41.906638,-87.701431,9,1,0
2013-08-15,CULEX PIPIENS,14,T033,41.906638,-87.701431,9,32,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T089,41.723195,-87.64997,5,2,0
2013-08-15,CULEX RESTUANS,10,T089,41.723195,-87.64997,5,3,0
2013-08-15,CULEX PIPIENS,10,T089,41.723195,-87.64997,5,4,0
2013-08-15,CULEX PIPIENS/RESTUANS,11,T090,41.868077,-87.666901,9,9,0
2013-08-15,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.724608,8,12,0
2013-08-15,CULEX RESTUANS,42,T135,41.662014,-87.724608,8,3,0
2013-08-15,CULEX PIPIENS,42,T135,41.662014,-87.724608,8,3,0
2013-08-15,CULEX RESTUANS,43,T145,41.878114,-87.629798,3,1,0
2013-08-15,CULEX PIPIENS,43,T145,41.878114,-87.629798,3,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,28,T147,41.932094,-87.700117,8,7,0
2013-08-15,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,8,11,0
2013-08-15,CULEX PIPIENS,70,T151,41.916265,-87.800515,8,9,1
2013-08-15,CULEX PIPIENS/RESTUANS,25,T152,41.846075,-87.716277,9,2,0
2013-08-15,CULEX PIPIENS,25,T152,41.846075,-87.716277,9,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,19,0
2013-08-15,CULEX PIPIENS,35,T158,41.682587,-87.707973,9,21,0
2013-08-15,CULEX PIPIENS/RESTUANS,45,T220,41.963976,-87.69181,9,7,0
2013-08-15,CULEX PIPIENS/RESTUANS,46,T003,41.964242,-87.757639,8,5,0
2013-08-15,CULEX RESTUANS,46,T003,41.964242,-87.757639,8,3,0
2013-08-15,CULEX PIPIENS,46,T003,41.964242,-87.757639,8,1,0
2013-08-15,CULEX PIPIENS/RESTUANS,70,T008,42.008314,-87.777921,9,43,0
2013-08-15,CULEX RESTUANS,70,T008,42.008314,-87.777921,9,9,0
2013-08-15,CULEX PIPIENS,70,T008,42.008314,-87.777921,9,7,0
2013-08-15,CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,8,10,0
2013-08-15,CULEX RESTUANS,61,T012,41.991429,-87.747113,8,4,0
2013-08-15,CULEX PIPIENS,61,T012,41.991429,-87.747113,8,5,0
2013-08-15,CULEX PIPIENS/RESTUANS,30,T043,41.857402,-87.694991,8,7,0
2013-08-15,CULEX PIPIENS,30,T043,41.857402,-87.694991,8,12,0
2013-08-15,CULEX PIPIENS/RESTUANS,11,T047,41.868142,-87.696269,9,22,1
2013-08-15,CULEX PIPIENS,11,T047,41.868142,-87.696269,9,29,1
2013-08-15,CULEX PIPIENS/RESTUANS,61,T013,41.923738,-87.785288,9,40,1
2013-08-15,CULEX PIPIENS/RESTUANS,12,T018,42.010412,-87.66214,8,2,0
2013-08-15,CULEX RESTUANS,12,T018,42.010412,-87.66214,8,1,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T030,41.89923,-87.716788,9,13,1
2013-08-15,CULEX PIPIENS/RESTUANS,10,T030,41.89923,-87.716788,9,41,1
2013-08-15,CULEX RESTUANS,10,T030,41.89923,-87.716788,9,22,0
2013-08-15,CULEX PIPIENS,10,T030,41.89923,-87.716788,9,40,0
2013-08-15,CULEX PIPIENS,10,T030,41.89923,-87.716788,9,50,0
2013-08-15,CULEX PIPIENS/RESTUANS,60,T017,41.960616,-87.777189,9,3,0
2013-08-15,CULEX RESTUANS,60,T017,41.960616,-87.777189,9,4,0
2013-08-15,CULEX PIPIENS/RESTUANS,33,T095,41.704336,-87.703736,8,5,0
2013-08-15,CULEX PIPIENS/RESTUANS,17,T039,41.911824,-87.726737,9,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,22,T061,41.801179,-87.679447,8,12,0
2013-08-15,CULEX RESTUANS,22,T061,41.801179,-87.679447,8,14,0
2013-08-15,CULEX PIPIENS,22,T061,41.801179,-87.679447,8,33,1
2013-08-15,CULEX RESTUANS,35,T062,41.800737,-87.71188,8,3,0
2013-08-15,CULEX PIPIENS,35,T062,41.800737,-87.71188,8,3,0
2013-08-15,CULEX PIPIENS/RESTUANS,52,T065,41.778297,-87.752411,9,6,0
2013-08-15,CULEX RESTUANS,52,T065,41.778297,-87.752411,9,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,40,0
2013-08-15,CULEX PIPIENS,67,T066,41.77166,-87.703047,8,31,1
2013-08-15,CULEX PIPIENS/RESTUANS,22,T069,41.768388,-87.678649,8,5,0
2013-08-15,CULEX PIPIENS,22,T069,41.768388,-87.678649,8,34,0
2013-08-15,CULEX PIPIENS,10,T073,41.773215,-87.60088,8,11,0
2013-08-15,CULEX PIPIENS/RESTUANS,39,T074,41.822536,-87.666343,9,11,0
2013-08-15,CULEX PIPIENS,39,T074,41.822536,-87.666343,9,24,0
2013-08-15,CULEX PIPIENS,64,T077,41.778748,-87.586427,8,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,71,T079,41.766202,-87.562889,9,20,0
2013-08-15,CULEX PIPIENS/RESTUANS,77,T080,41.754676,-87.612922,9,13,0
2013-08-15,CULEX RESTUANS,77,T080,41.754676,-87.612922,9,11,0
2013-08-15,CULEX PIPIENS,77,T080,41.754676,-87.612922,9,23,0
2013-08-15,CULEX PIPIENS,50,T082,41.803423,-87.642984,8,10,0
2013-08-15,CULEX PIPIENS/RESTUANS,79,T083,41.754292,-87.590773,9,3,0
2013-08-15,CULEX PIPIENS/RESTUANS,52,T114,41.798697,-87.736812,8,40,0
2013-08-15,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,6,0
2013-08-15,CULEX PIPIENS,52,T114,41.798697,-87.736812,8,11,0
2013-08-15,CULEX PIPIENS/RESTUANS,37,T063,41.82561,-87.726549,9,3,0
2013-08-15,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,5,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T138,41.726465,-87.585413,5,7,0
2013-08-15,CULEX PIPIENS/RESTUANS,13,T209,41.740641,-87.546587,5,10,0
2013-08-15,CULEX RESTUANS,13,T209,41.740641,-87.546587,5,11,0
2013-08-15,CULEX PIPIENS,13,T209,41.740641,-87.546587,5,27,0
2013-08-15,CULEX PIPIENS/RESTUANS,24,T128,41.704572,-87.565666,8,7,0
2013-08-15,CULEX PIPIENS,24,T128,41.704572,-87.565666,8,39,0
2013-08-15,CULEX PIPIENS,89,T099,41.733643,-87.55551,8,3,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T102,41.750498,-87.605294,5,4,0
2013-08-15,CULEX PIPIENS/RESTUANS,58,T027,41.984809,-87.728492,8,2,0
2013-08-15,CULEX PIPIENS,58,T027,41.984809,-87.728492,8,7,0
2013-08-15,CULEX PIPIENS/RESTUANS,40,T221,41.659112,-87.538693,8,23,0
2013-08-15,CULEX PIPIENS/RESTUANS,91,T009,41.992478,-87.862995,8,26,0
2013-08-15,CULEX RESTUANS,91,T009,41.992478,-87.862995,8,2,0
2013-08-15,CULEX PIPIENS,91,T009,41.992478,-87.862995,8,5,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,5,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,7,1
2013-08-15,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,36,1
2013-08-15,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,22,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,1,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,3,0
2013-08-15,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,7,0
2013-08-15,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,10,0
2013-08-15,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,2,0
2013-08-15,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,9,0
2013-08-15,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,4,0
2013-08-15,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,19,0
2013-08-15,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,14,0
2013-08-15,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,3,0
2013-08-15,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,4,0
2013-08-15,CULEX PIPIENS,10,T900,41.974689,-87.890615,9,3,0
2013-08-15,CULEX PIPIENS/RESTUANS,48,T222,41.925198,-87.746381,8,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,51,T223,41.973845,-87.805059,9,13,1
2013-08-15,CULEX RESTUANS,51,T223,41.973845,-87.805059,9,2,0
2013-08-15,CULEX PIPIENS,51,T223,41.973845,-87.805059,9,2,0
2013-08-15,CULEX PIPIENS,82,T225,41.743402,-87.731435,8,21,0
2013-08-15,CULEX PIPIENS/RESTUANS,65,T227,41.728495,-87.600963,5,40,1
2013-08-15,CULEX RESTUANS,65,T227,41.728495,-87.600963,5,23,0
2013-08-15,CULEX PIPIENS,65,T227,41.728495,-87.600963,5,11,0
2013-08-15,CULEX PIPIENS/RESTUANS,17,T224,41.947227,-87.671457,9,26,0
2013-08-15,CULEX RESTUANS,17,T224,41.947227,-87.671457,9,3,0
2013-08-15,CULEX PIPIENS,17,T224,41.947227,-87.671457,9,1,0
2013-08-15,CULEX PIPIENS,90,T226,41.793818,-87.654234,5,12,1
2013-08-15,CULEX PIPIENS/RESTUANS,13,T230,41.904194,-87.756155,9,15,1
2013-08-15,CULEX PIPIENS/RESTUANS,39,T228,41.951866,-87.725057,8,6,0
2013-08-15,CULEX RESTUANS,39,T228,41.951866,-87.725057,8,4,0
2013-08-15,CULEX PIPIENS,39,T228,41.951866,-87.725057,8,1,0
2013-08-15,CULEX PIPIENS/RESTUANS,51,T035,41.763733,-87.742302,8,18,0
2013-08-15,CULEX RESTUANS,58,T231,41.98728,-87.666066,8,7,0
2013-08-15,CULEX PIPIENS,58,T231,41.98728,-87.666066,8,13,0
2013-08-15,CULEX PIPIENS/RESTUANS,17,T232,41.912563,-87.668055,9,5,0
2013-08-15,CULEX RESTUANS,17,T232,41.912563,-87.668055,9,4,0
2013-08-15,CULEX PIPIENS/RESTUANS,71,T233,42.009876,-87.807277,9,11,0
2013-08-15,CULEX PIPIENS,71,T233,42.009876,-87.807277,9,23,0
2013-08-15,CULEX PIPIENS/RESTUANS,42,T235,41.776428,-87.627096,8,34,1
2013-08-15,CULEX RESTUANS,42,T235,41.776428,-87.627096,8,7,1
2013-08-15,CULEX PIPIENS,42,T235,41.776428,-87.627096,8,3,0
2013-08-15,CULEX PIPIENS/RESTUANS,62,T236,41.994679,-87.770899,8,17,0
2013-08-15,CULEX RESTUANS,62,T236,41.994679,-87.770899,8,1,0
2013-08-15,CULEX PIPIENS,62,T236,41.994679,-87.770899,8,2,0
2013-08-15,CULEX PIPIENS/RESTUANS,21,T054C,41.925652,-87.63359,8,15,0
2013-08-15,CULEX PIPIENS,21,T054C,41.925652,-87.63359,8,45,1
2013-08-22,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,34,1
2013-08-22,CULEX PIPIENS,41,T002,41.95469,-87.800991,9,12,1
2013-08-22,CULEX PIPIENS/RESTUANS,25,T046,41.891118,-87.654491,8,19,0
